application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,gender_encoded,international_encoded,major_Business,major_Humanities,major_STEM,race_Asian,race_Black,race_White,race_Hispanic,race_Other,work_industry_Financial Services,work_industry_Investment Management,work_industry_Technology,work_industry_Consulting,work_industry_Nonprofit/Gov,work_industry_PE/VC,work_industry_Health Care,work_industry_Investment Banking,work_industry_Other,work_industry_Retail,work_industry_Energy,work_industry_CPG,work_industry_Real Estate,work_industry_Media/Entertainment,admission_Admit,admission_Reject,admission_Waitlist,gpa_normalized,gmat_normalized,work_exp_normalized
6028,Female,False,3.26,Humanities,Asian,710.0,5.021934369602763,Technology,Reject,1,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07029002636032636,1.228762345672985,0.0
6029,Male,False,3.47,Business,White,720.0,7.0,PE/VC,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.4944800455492127,1.436388972108711,1.9613659289918324
6030,Male,True,3.48,Humanities,White,640.0,5.0,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.562298617891539,-0.22462403937709646,-0.02174918999231319
6031,Male,True,3.18,STEM,White,590.0,5.0,PE/VC,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.4722585523782934,-1.2627571715557262,-0.02174918999231319
6032,Female,False,3.21,Humanities,White,630.0,7.0,Technology,Reject,1,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2688028353513114,-0.4322506658128224,1.9613659289918324
6033,Male,True,3.26,STEM,White,660.0,5.0,Consulting,Admit,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07029002636032636,0.1906292134943554,-0.02174918999231319
6034,Female,False,3.23,Business,White,710.0,5.021934369602763,Nonprofit/Gov,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,1.228762345672985,0.0
6035,Male,True,3.42,Business,White,670.0,4.0,Consulting,Waitlist,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.155387183837572,0.39825583993008135,-1.013306749484386
6036,Female,False,3.26,STEM,Black,570.0,4.0,Consulting,Reject,1,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07029002636032636,-1.678010424427178,-1.013306749484386
6037,Male,False,3.14,STEM,Black,670.0,5.0,Consulting,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,0.39825583993008135,-0.02174918999231319
6038,Female,True,3.3,Humanities,White,680.0,5.021934369602763,Health Care,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.34156431572963775,0.6058824663658073,0.0
6039,Male,False,3.45,Humanities,Black,720.0,8.0,Consulting,Reject,0,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3588429008645568,1.436388972108711,2.952923488483905
6040,Male,False,3.23,Humanities,White,670.0,6.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,0.39825583993008135,0.9698083694997597
6041,Female,False,3.43,STEM,Other,640.0,2.0,Financial Services,Reject,1,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2232057561799012,-0.22462403937709646,-2.9964218684685315
6042,Female,False,3.29,Humanities,White,680.0,4.0,Technology,Reject,1,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2737457433873114,0.6058824663658073,-1.013306749484386
6043,Male,False,3.23,Business,White,620.0,6.0,Technology,Reject,0,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,-0.6398772922485483,0.9698083694997597
6044,Female,True,3.28,STEM,White,650.0,5.0,Consulting,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20592717104498204,-0.016997412941370516,-0.02174918999231319
6045,Male,False,3.26,Business,Hispanic,660.0,5.021934369602763,Investment Banking,Reject,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.07029002636032636,0.1906292134943554,0.0
6046,Male,False,3.36,STEM,Other,740.0,7.0,Consulting,Reject,0,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7484757497836048,1.851642224980163,1.9613659289918324
6047,Male,False,3.41,STEM,White,710.0,5.0,Technology,Admit,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0875686114952456,1.228762345672985,-0.02174918999231319
6048,Male,False,3.39,Humanities,Black,660.0,5.0,Retail,Reject,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9519314668105898,0.1906292134943554,-0.02174918999231319
6049,Male,False,3.45,Humanities,Black,660.0,5.021934369602763,Consulting,Reject,0,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3588429008645568,0.1906292134943554,0.0
6050,Male,False,3.19,Humanities,White,670.0,5.0,CPG,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.40443998003596704,0.39825583993008135,-0.02174918999231319
6051,Male,False,3.249635578583765,Humanities,White,670.0,5.0,Investment Banking,Admit,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-3.0117496204663656e-15,0.39825583993008135,-0.02174918999231319
6052,Male,False,3.3,Humanities,Hispanic,650.0,6.0,Consulting,Reject,0,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34156431572963775,-0.016997412941370516,0.9698083694997597
6053,Male,True,3.21,Humanities,White,620.0,4.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2688028353513114,-0.6398772922485483,-1.013306749484386
6054,Female,False,2.89,Business,Black,630.0,4.0,Financial Services,Reject,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.4389971503057994,-0.4322506658128224,-1.013306749484386
6055,Male,True,3.249635578583765,Business,White,630.0,5.021934369602763,Investment Banking,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,-0.4322506658128224,0.0
6056,Female,True,3.17,Humanities,White,640.0,7.0,Technology,Reject,1,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5400771247206227,-0.22462403937709646,1.9613659289918324
6057,Female,True,3.25,Business,White,650.0,7.0,Consulting,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0024714540180000174,-0.016997412941370516,1.9613659289918324
6058,Male,True,3.249635578583765,Humanities,White,700.0,5.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,1.0211357192372592,-0.02174918999231319
6059,Male,False,3.249635578583765,Business,Black,680.0,6.0,PE/VC,Reject,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,0.6058824663658073,0.9698083694997597
6060,Male,False,3.22,STEM,Asian,600.0,5.0,Consulting,Reject,0,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.200984263008982,-1.0551305451200002,-0.02174918999231319
6061,Male,False,3.13,STEM,White,630.0,6.0,Health Care,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8113514140899342,-0.4322506658128224,0.9698083694997597
6062,Male,False,3.02,Humanities,Black,670.0,6.0,Technology,Reject,0,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5573557098555388,0.39825583993008135,0.9698083694997597
6063,Male,True,3.249635578583765,STEM,White,730.0,5.0,Technology,Reject,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,1.644015598544437,-0.02174918999231319
6064,Female,False,3.17,Humanities,Hispanic,610.0,4.0,Technology,Reject,1,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5400771247206227,-0.8475039186842742,-1.013306749484386
6065,Male,False,3.6,STEM,Black,700.0,5.0,Health Care,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.376121485999473,1.0211357192372592,-0.02174918999231319
6066,Male,False,3.4,Humanities,Black,760.0,5.0,Technology,Reject,0,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0197500391529162,2.2668954778516146,-0.02174918999231319
6067,Female,True,3.09,Humanities,White,620.0,7.0,Investment Banking,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.0826257034592455,-0.6398772922485483,1.9613659289918324
6068,Female,True,3.31,STEM,White,710.0,6.0,Nonprofit/Gov,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4093828880719671,1.228762345672985,0.9698083694997597
6069,Male,True,3.24,Humanities,White,610.0,4.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,-0.8475039186842742,-1.013306749484386
6070,Male,False,3.2,Business,Black,610.0,4.0,PE/VC,Reject,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.3366214076936377,-0.8475039186842742,-1.013306749484386
6071,Female,True,3.24,STEM,White,680.0,6.0,Investment Banking,Admit,1,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.06534711832432633,0.6058824663658073,0.9698083694997597
6072,Male,False,3.35,Humanities,Hispanic,720.0,5.0,Technology,Reject,0,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6806571774412785,1.436388972108711,-0.02174918999231319
6073,Male,False,3.29,Humanities,White,620.0,5.021934369602763,PE/VC,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2737457433873114,-0.6398772922485483,0.0
6074,Male,False,3.52,Humanities,Asian,650.8186528497409,7.0,Investment Banking,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.8335729072608504,0.0,1.9613659289918324
6075,Male,False,3.49,Business,Hispanic,640.0,5.0,Investment Banking,Reject,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6301171902338683,-0.22462403937709646,-0.02174918999231319
6076,Male,False,3.35,STEM,White,680.0,6.0,Investment Management,Reject,0,,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6806571774412785,0.6058824663658073,0.9698083694997597
6077,Female,False,3.16,Humanities,Other,600.0,6.0,Health Care,Reject,1,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6078956970629491,-1.0551305451200002,0.9698083694997597
6078,Male,False,3.33,STEM,Black,680.0,3.0,Consulting,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5450200327566228,0.6058824663658073,-2.0048643089764586
6079,Female,False,3.39,Humanities,Hispanic,640.0,5.0,Other,Reject,1,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9519314668105898,-0.22462403937709646,-0.02174918999231319
6080,Male,False,3.18,STEM,Black,640.0,4.0,Other,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.4722585523782934,-0.22462403937709646,-1.013306749484386
6081,Female,False,3.42,Humanities,Asian,620.0,6.0,Consulting,Reject,1,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.155387183837572,-0.6398772922485483,0.9698083694997597
6082,Male,False,3.16,STEM,White,620.0,3.0,Consulting,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6078956970629491,-0.6398772922485483,-2.0048643089764586
6083,Male,False,3.14,Humanities,Hispanic,620.0,6.0,Consulting,Reject,0,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-0.6398772922485483,0.9698083694997597
6084,Female,False,3.23,Humanities,White,650.8186528497409,6.0,Technology,Reject,1,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,0.0,0.9698083694997597
6085,Male,False,3.15,Humanities,White,590.0,8.0,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6757142694052785,-1.2627571715557262,2.952923488483905
6086,Male,False,3.32,Business,White,660.0,7.0,Consulting,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,0.1906292134943554,1.9613659289918324
6087,Male,False,3.17,STEM,Black,590.0,4.0,Consulting,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5400771247206227,-1.2627571715557262,-1.013306749484386
6088,Male,True,3.34,Humanities,White,680.0,5.0,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6128386050989492,0.6058824663658073,-0.02174918999231319
6089,Male,True,3.33,STEM,White,710.0,5.0,Real Estate,Waitlist,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5450200327566228,1.228762345672985,-0.02174918999231319
6090,Male,False,3.5,STEM,White,700.0,3.0,Consulting,Admit,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6979357625761946,1.0211357192372592,-2.0048643089764586
6091,Male,True,3.54,STEM,White,750.0,5.021934369602763,Other,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.969210051945506,2.059268851415889,0.0
6092,Male,True,3.32,Business,White,670.0,6.0,PE/VC,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,0.39825583993008135,0.9698083694997597
6093,Male,False,3.54,Humanities,White,700.0,6.0,Consulting,Admit,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.969210051945506,1.0211357192372592,0.9698083694997597
6094,Male,False,3.03,Humanities,White,620.0,4.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4895371375132125,-0.6398772922485483,-1.013306749484386
6095,Male,False,3.17,Humanities,White,600.0,5.0,PE/VC,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.5400771247206227,-1.0551305451200002,-0.02174918999231319
6096,Female,False,3.58,Humanities,White,750.0,5.0,Nonprofit/Gov,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.240484341314817,2.059268851415889,-0.02174918999231319
6097,Male,True,3.03,STEM,White,650.0,5.0,Consulting,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4895371375132125,-0.016997412941370516,-0.02174918999231319
6098,Female,False,3.35,Humanities,White,650.0,5.0,Consulting,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6806571774412785,-0.016997412941370516,-0.02174918999231319
6099,Male,False,3.11,Humanities,Black,570.0,6.0,PE/VC,Reject,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9469885587745899,-1.678010424427178,0.9698083694997597
6100,Female,True,3.14,Business,White,650.8186528497409,5.0,Nonprofit/Gov,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,0.0,-0.02174918999231319
6101,Male,False,3.38,STEM,Asian,700.0,7.0,Financial Services,Admit,0,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8841128944682605,1.0211357192372592,1.9613659289918324
6102,Male,True,3.28,Business,White,600.0,5.0,Consulting,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20592717104498204,-1.0551305451200002,-0.02174918999231319
6103,Female,True,3.29,STEM,White,590.0,4.0,Financial Services,Reject,1,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2737457433873114,-1.2627571715557262,-1.013306749484386
6104,Female,False,3.37,Business,Asian,720.0,6.0,Investment Banking,Admit,1,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8162943221259341,1.436388972108711,0.9698083694997597
6105,Male,False,3.36,Humanities,White,630.0,6.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7484757497836048,-0.4322506658128224,0.9698083694997597
6106,Male,True,3.51,Humanities,White,700.0,4.0,Nonprofit/Gov,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.765754334918521,1.0211357192372592,-1.013306749484386
6107,Female,False,3.66,Business,White,690.0,5.0,Nonprofit/Gov,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.78303292005344,0.8135090928015333,-0.02174918999231319
6108,Male,False,3.26,Humanities,White,680.0,5.0,Nonprofit/Gov,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.07029002636032636,0.6058824663658073,-0.02174918999231319
6109,Female,False,3.03,Humanities,Asian,640.0,5.021934369602763,Technology,Reject,1,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4895371375132125,-0.22462403937709646,0.0
6110,Female,True,3.42,Humanities,White,660.0,7.0,Consulting,Admit,1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.155387183837572,0.1906292134943554,1.9613659289918324
6111,Female,True,3.19,STEM,White,640.0,6.0,Other,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.40443998003596704,-0.22462403937709646,0.9698083694997597
6112,Male,False,3.05,Humanities,White,610.0,5.021934369602763,Investment Banking,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.3538999928285569,-0.8475039186842742,0.0
6113,Male,False,3.14,STEM,Black,640.0,6.0,Health Care,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-0.22462403937709646,0.9698083694997597
6114,Male,False,3.12,Business,White,660.0,3.0,Technology,Reject,0,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8791699864322605,0.1906292134943554,-2.0048643089764586
6115,Female,False,3.38,Business,Hispanic,690.0,7.0,Technology,Admit,1,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8841128944682605,0.8135090928015333,1.9613659289918324
6116,Female,False,3.15,STEM,Black,610.0,5.0,Consulting,Reject,1,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6757142694052785,-0.8475039186842742,-0.02174918999231319
6117,Female,True,3.44,STEM,White,650.8186528497409,3.0,Consulting,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2910243285222276,0.0,-2.0048643089764586
6118,Male,False,3.45,STEM,Other,750.0,6.0,Health Care,Admit,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.3588429008645568,2.059268851415889,0.9698083694997597
6119,Male,False,3.43,STEM,White,700.0,5.0,Financial Services,Reject,0,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2232057561799012,1.0211357192372592,-0.02174918999231319
6120,Male,False,3.12,Humanities,Hispanic,630.0,5.021934369602763,PE/VC,Reject,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.8791699864322605,-0.4322506658128224,0.0
6121,Female,False,2.95,Business,Hispanic,650.8186528497409,5.0,PE/VC,Reject,1,,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.0320857162518324,0.0,-0.02174918999231319
6122,Female,False,3.05,Business,White,580.0,6.0,Consulting,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3538999928285569,-1.470383797991452,0.9698083694997597
6123,Male,False,3.22,Business,Asian,620.0,5.021934369602763,Investment Banking,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.200984263008982,-0.6398772922485483,0.0
6124,Female,False,3.25,Humanities,Black,630.0,4.0,Nonprofit/Gov,Reject,1,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0024714540180000174,-0.4322506658128224,-1.013306749484386
6125,Female,True,3.31,STEM,White,720.0,6.0,PE/VC,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4093828880719671,1.436388972108711,0.9698083694997597
6126,Male,False,3.35,Humanities,Hispanic,740.0,5.021934369602763,Consulting,Reject,0,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6806571774412785,1.851642224980163,0.0
6127,Female,True,3.68,Business,White,780.0,5.0,Investment Banking,Admit,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.918670064738096,2.6821487307230667,-0.02174918999231319
6128,Female,False,3.249635578583765,Humanities,Hispanic,570.0,4.0,Health Care,Reject,1,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,-1.678010424427178,-1.013306749484386
6129,Female,True,3.24,Humanities,White,600.0,4.0,Consulting,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,-1.0551305451200002,-1.013306749484386
6130,Female,False,3.13,Humanities,White,640.0,5.0,Health Care,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8113514140899342,-0.22462403937709646,-0.02174918999231319
6131,Male,True,3.18,Humanities,White,640.0,4.0,Nonprofit/Gov,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.4722585523782934,-0.22462403937709646,-1.013306749484386
6132,Male,True,3.41,Humanities,White,620.0,4.0,Financial Services,Reject,0,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0875686114952456,-0.6398772922485483,-1.013306749484386
6133,Male,False,3.2,STEM,White,650.8186528497409,5.0,PE/VC,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.3366214076936377,0.0,-0.02174918999231319
6134,Male,False,3.05,STEM,Black,580.0,5.0,Financial Services,Reject,0,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3538999928285569,-1.470383797991452,-0.02174918999231319
6135,Male,True,2.98,Humanities,White,600.0,5.0,Financial Services,Reject,0,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8286299992248503,-1.0551305451200002,-0.02174918999231319
6136,Male,False,3.19,Business,Black,680.0,5.0,Consulting,Reject,0,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.40443998003596704,0.6058824663658073,-0.02174918999231319
6137,Female,False,3.1,Business,Black,660.0,6.0,CPG,Reject,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.0148071311169162,0.1906292134943554,0.9698083694997597
6138,Male,True,3.33,STEM,White,650.8186528497409,5.0,Consulting,Admit,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5450200327566228,0.0,-0.02174918999231319
6139,Male,True,3.18,Business,White,640.0,4.0,Investment Banking,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.4722585523782934,-0.22462403937709646,-1.013306749484386
6140,Female,False,3.36,Humanities,White,640.0,5.0,Technology,Reject,1,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7484757497836048,-0.22462403937709646,-0.02174918999231319
6141,Male,False,3.34,Humanities,Asian,660.0,6.0,Other,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6128386050989492,0.1906292134943554,0.9698083694997597
6142,Female,False,3.37,Humanities,White,760.0,6.0,Consulting,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8162943221259341,2.2668954778516146,0.9698083694997597
6143,Female,False,3.31,Humanities,White,660.0,6.0,PE/VC,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4093828880719671,0.1906292134943554,0.9698083694997597
